employee_id,first_name,last_name,gender,aadhaar_id,pan_id,state,city,region,hiredate,department,job_title,education_level,salary,performance_rating,overtime,company_name,birthdate,termdate
00-67877121,Saksham,Agrawal,Male,792918430302,ATNTE0124W,Maharashtra,Nagpur,West,2017-01-14,Sales,Business Development Executive,Master,104472,Satisfactory,No,ICICI Bank,1985-12-17,
00-59352390,Harini,Mahal,Male,576166054547,GGTUM9366M,Karnataka,Mangaluru,South,2020-02-19,IT,Software Engineer,Master,84832,Satisfactory,No,L&T,1994-05-11,
00-50830855,Yashoda,Shah,Male,393192146603,CJNUZ8216Q,West Bengal,Howrah,East,2016-03-18,Sales,Sales Specialist,Master,100594,Good,No,HDFC Bank,1981-11-05,
00-71498860,Anvi,Mane,Male,936935414314,GAOPH4813E,Gujarat,Vadodara,West,2017-09-27,Operations,Inventory Specialist,High School,132865,Good,No,Paytm,1966-06-17,
00-27487516,Neelima,Purohit,Female,453012752587,VYRNT8282U,Maharashtra,Pune,West,2024-07-07,IT,Software Engineer,Bachelor,119116,Needs Improvement,No,Infosys,1973-11-18,
00-31109692,Radha,Sani,Male,187030443444,MVIYS8863K,Tamil Nadu,Coimbatore,South,2019-06-13,Customer Service,Support Specialist,Bachelor,123991,Good,No,Wipro,1972-11-11,
00-92339045,Aarna,Shan,Female,533261289953,PCSYK7898M,Tamil Nadu,Chennai,South,2017-01-06,Customer Service,Support Specialist,High School,97800,Satisfactory,Yes,ICICI Bank,1993-10-21,
00-89334591,Hredhaan,Shankar,Female,963342997267,YHMNN7365D,Gujarat,Vadodara,West,2020-09-12,IT,IT Support Specialist,High School,56313,Satisfactory,No,Flipkart,1991-02-14,
00-44156275,Anthony,Sant,Male,483995084643,UJULX6204Q,West Bengal,Howrah,East,2017-08-01,Customer Service,Help Desk Technician,Bachelor,101803,Satisfactory,Yes,ICICI Bank,1997-07-25,
00-44879497,Frederick,Lal,Male,250985641216,GUYNN7368I,Tamil Nadu,Coimbatore,South,2018-08-15,IT,System Administrator,Master,78753,Excellent,No,Ola Cabs,2001-10-03,
00-74090506,Fitan,Buch,Male,667223909062,GLUZA0348S,Telangana,Warangal,South,2024-01-10,Operations,Logistics Coordinator,Bachelor,127067,Excellent,No,ICICI Bank,1979-06-20,
00-58236380,Tanveer,Viswanathan,Female,959895521276,DYPQU3023W,Gujarat,Vadodara,West,2018-04-05,Sales,Sales Representative,Bachelor,83608,Good,No,Wipro,1968-08-13,
00-13002001,Sara,Chauhan,Female,186018953307,VEQBN2327P,Maharashtra,Nagpur,West,2021-05-03,Customer Service,Support Executive,Bachelor,58271,Satisfactory,No,TCS,1991-11-02,
00-62853392,Varsha,Parmer,Female,222688201905,FLYQF7982U,Tamil Nadu,Madurai,South,2020-06-01,Operations,Inventory Specialist,Bachelor,86260,Satisfactory,Yes,Zomato,1967-05-14,
00-82589369,Eshana,Acharya,Female,946312622193,LRURE4902M,Gujarat,Surat,West,2022-08-26,Customer Service,Support Specialist,High School,66082,Needs Improvement,No,Zomato,1990-10-03,
00-33518778,Faraj,Tiwari,Male,711810852566,WMQWN7714T,West Bengal,Asansol,East,2015-06-03,HR,Recruiter,High School,113423,Good,No,Infosys,1986-11-11,
00-16360904,Anmol,Char,Female,427212952740,JIABR4177X,Delhi,Dwarka,North,2017-05-20,Customer Service,Help Desk Technician,Bachelor,93314,Satisfactory,No,Wipro,1992-03-30,
00-18595563,Brinda,Lal,Male,315986341812,ILDZV3854X,Tamil Nadu,Madurai,South,2016-07-24,Finance,Financial Analyst,Master,64359,Good,Yes,HDFC Bank,1998-08-13,
00-84540122,Pratyush,Jayaraman,Male,836484070077,ZKWZS4613O,Karnataka,Mangaluru,South,2023-04-14,Operations,Logistics Coordinator,Bachelor,119079,Satisfactory,No,Infosys,2000-05-29,
00-68969013,Sarthak,Pillai,Female,647980786639,FSRXH9008K,Tamil Nadu,Coimbatore,South,2021-08-11,Operations,Inventory Specialist,High School,57543,Satisfactory,No,Wipro,1971-08-24,
00-51466696,Radhika,Varughese,Female,260973620054,MQBBJ1538L,Telangana,Nizamabad,South,2015-04-30,Sales,Business Development Executive,PhD,114651,Satisfactory,No,Paytm,1975-02-16,
00-36655650,Arunima,Naik,Male,660338168741,CVDPD1112B,Tamil Nadu,Coimbatore,South,2020-10-04,Customer Service,Support Executive,High School,123208,Good,Yes,Ola Cabs,1981-01-29,
00-18218164,Anay,Nayak,Female,899528063635,ERNWI9490S,Telangana,Nizamabad,South,2015-10-12,Sales,Sales Representative,Bachelor,86588,Good,Yes,Flipkart,1980-11-16,
00-72406695,Nilima,Karnik,Male,206871953519,SISEB9514W,Gujarat,Vadodara,West,2017-06-26,IT,System Administrator,Master,107541,Good,No,Zomato,1990-09-27,
00-40572946,Deepa,Bath,Male,748071983246,RMWIJ7815V,Maharashtra,Nagpur,West,2023-02-19,Sales,Business Development Executive,Bachelor,77528,Excellent,No,HDFC Bank,2002-07-22,
00-49316083,Aishani,Gokhale,Female,945185196079,UZFBY5844Y,Tamil Nadu,Madurai,South,2016-10-17,Marketing,Content Creator,Bachelor,72697,Excellent,No,Reliance,1970-02-14,
00-57722889,Radhika,Bora,Female,392992847564,UTFZI2518O,Tamil Nadu,Chennai,South,2018-06-21,HR,Recruiter,Bachelor,108203,Satisfactory,No,Reliance,2004-04-03,
00-86918778,Oliver,Narula,Female,531511056846,ZYADA1933F,Telangana,Warangal,South,2022-10-19,Customer Service,Help Desk Technician,Bachelor,63248,Good,No,Reliance,1983-09-12,
00-29252888,Jeet,Mital,Female,698969592973,XZFZH4844U,Maharashtra,Mumbai,West,2024-12-16,Operations,Operations Analyst,Master,65807,Good,No,HDFC Bank,1977-10-03,
00-88435354,Kalpit,Narayanan,Male,805737822657,QTSLO7177U,Telangana,Nizamabad,South,2019-01-21,Operations,Operations Analyst,Bachelor,91761,Satisfactory,Yes,ICICI Bank,1974-02-27,
00-74106081,Wridesh,Yohannan,Male,686608910430,DZKOL8747R,Gujarat,Vadodara,West,2023-04-28,Marketing,SEO Specialist,Bachelor,88243,Excellent,No,Infosys,1967-05-20,
00-97027275,Vritti,Sangha,Male,792937676257,JRZEG2009G,Tamil Nadu,Coimbatore,South,2017-09-29,Sales,Sales Representative,Bachelor,114183,Good,No,Reliance,1980-09-17,
00-70823816,Krisha,Mitra,Female,722718017443,DRYWH2780U,Gujarat,Surat,West,2022-07-07,IT,Software Engineer,Bachelor,63202,Satisfactory,Yes,HCL Technologies,2005-03-08,
00-45724356,Ekbal,Sabharwal,Female,665405881140,AZIQW8137B,Uttar Pradesh,Noida,North,2024-10-04,Customer Service,Support Executive,High School,108236,Needs Improvement,No,HDFC Bank,1983-06-27,
00-50818756,Zaid,Varughese,Female,438696651494,UWNNY0831D,Maharashtra,Pune,West,2019-08-24,Customer Service,Support Executive,High School,109511,Satisfactory,No,Tech Mahindra,2000-10-25,
00-27224223,Yash,Ray,Female,695060479159,SRPDT6763Z,Maharashtra,Nagpur,West,2022-11-09,Operations,Operations Analyst,Bachelor,79266,Good,No,Infosys,1971-02-28,
00-28843524,Charles,Rajan,Male,811384136386,HFAIG1529F,Uttar Pradesh,Noida,North,2021-03-13,Sales,Sales Specialist,Master,55847,Excellent,Yes,L&T,1994-10-26,
00-45971088,Yauvani,Panchal,Male,394984722509,MIKMH6507U,Uttar Pradesh,Lucknow,North,2016-03-21,Sales,Business Development Executive,Bachelor,85310,Good,No,HDFC Bank,1991-04-02,
00-67741768,Frado,Bains,Female,945823423841,VSBKV8069E,Maharashtra,Pune,West,2019-10-08,Operations,Logistics Coordinator,Bachelor,74519,Good,No,ICICI Bank,2000-07-14,
00-37467936,Lohit,Sarna,Female,313085163777,TZUVS1501X,Maharashtra,Pune,West,2019-07-19,Sales,Sales Representative,Bachelor,68708,Satisfactory,Yes,L&T,1967-07-12,
00-77021796,Krishna,Nath,Female,503923196226,DGHQJ4769D,Maharashtra,Mumbai,West,2017-01-31,Marketing,Content Creator,Bachelor,99324,Good,No,Ola Cabs,2001-11-18,
00-40129394,Sathvik,Agarwal,Male,226829326792,ENENZ1752I,Uttar Pradesh,Lucknow,North,2015-10-04,Marketing,Marketing Manager,PhD,77763,Good,Yes,HDFC Bank,1985-07-10,
00-65924265,Yahvi,Pillay,Male,260400377162,LWOEF8984G,Maharashtra,Mumbai,West,2023-02-23,Operations,Inventory Specialist,High School,86786,Good,No,HCL Technologies,1996-08-23,
00-38964967,Vrishti,Sharaf,Female,228988063146,MUBDT1894I,Tamil Nadu,Chennai,South,2019-05-08,Sales,Sales Representative,Bachelor,64034,Satisfactory,Yes,ICICI Bank,1973-04-20,
00-24681873,Krisha,Soman,Male,105205356665,CGRCG3854E,Gujarat,Surat,West,2015-01-18,Operations,Logistics Coordinator,Bachelor,103031,Good,Yes,Ola Cabs,1999-07-09,
00-19858614,Tarak,Ram,Female,175865651778,DDTJU0597P,Maharashtra,Mumbai,West,2018-04-30,Sales,Business Development Executive,Master,61127,Good,No,Paytm,1978-12-11,
00-66949565,Manan,Behl,Female,756012271812,MIUJM8706Q,Delhi,Rohini,North,2024-12-11,Customer Service,Support Executive,Bachelor,71844,Satisfactory,No,TCS,1978-03-22,
00-40855063,Pahal,Kale,Female,472825362025,NPCFL6904W,Karnataka,Mysuru,South,2016-04-02,Sales,Sales Representative,Bachelor,80644,Good,Yes,Ola Cabs,1971-10-29,
00-90992715,Baghyawati,Kakar,Female,100025687140,SBNPB3380E,Gujarat,Vadodara,West,2023-08-17,Sales,Sales Representative,Bachelor,121627,Good,No,TCS,1977-07-03,
00-17657885,Aarna,Rau,Male,640123081461,BZDSS4132W,Karnataka,Mysuru,South,2023-07-05,Sales,Sales Specialist,Master,62412,Satisfactory,No,Tech Mahindra,1974-04-02,
00-48236510,Krishna,Konda,Female,709324395453,DEXEM0602C,Telangana,Warangal,South,2024-03-25,Marketing,Digital Marketing Associate,Bachelor,96885,Good,No,HCL Technologies,1983-10-20,
00-75462882,Ekbal,Dora,Female,394316804275,GLBBJ4255L,Telangana,Nizamabad,South,2020-03-12,Customer Service,Support Specialist,High School,97962,Excellent,Yes,BYJU'S,1991-04-27,
00-23859478,Kamala,Sarraf,Female,835188281860,KVSCZ6968E,Maharashtra,Mumbai,West,2018-09-05,Operations,Operations Manager,Bachelor,85310,Good,No,Paytm,1968-12-25,
00-59503150,Gaurang,Sood,Female,410542622115,LYXEO1098P,Maharashtra,Mumbai,West,2018-09-17,Sales,Business Development Executive,PhD,105718,Excellent,No,Flipkart,1988-08-30,
00-10906142,Champak,Sen,Female,593162047014,VIUIM9123A,Tamil Nadu,Madurai,South,2022-11-18,Sales,Sales Specialist,PhD,100263,Good,Yes,Infosys,1974-06-09,
00-77820614,Jeet,Sekhon,Female,242343891357,HIWEE1485S,Karnataka,Bengaluru,South,2020-04-20,Finance,Accounts Executive,Bachelor,67936,Excellent,No,L&T,1995-05-30,
00-70670442,Ishanvi,Shenoy,Male,674999014334,JTZLR6296K,West Bengal,Howrah,East,2020-06-17,IT,IT Manager,Master,84014,Good,No,BYJU'S,1987-12-04,
00-81224111,Priya,Ghose,Male,349821031546,XUVIN5969M,West Bengal,Howrah,East,2018-09-03,Operations,Inventory Specialist,High School,93314,Good,Yes,HDFC Bank,1984-10-16,
00-45619323,Laban,Rama,Female,284759923104,IUVPY0702B,Tamil Nadu,Coimbatore,South,2017-03-31,Customer Service,Help Desk Technician,High School,110516,Good,No,Ola Cabs,1998-06-28,
00-75280819,Manya,Saxena,Male,563076685230,WTJNK1427N,Delhi,New Delhi,North,2017-07-15,Finance,Financial Analyst,Master,66050,Satisfactory,No,BYJU'S,1969-03-29,
00-39523855,Benjamin,Upadhyay,Male,409080345330,JWDPV7086U,Delhi,New Delhi,North,2020-08-12,Marketing,Content Creator,Bachelor,122051,Good,No,Reliance,1981-10-05,
00-59026927,Vrinda,Tandon,Male,218061932735,RKRHR3868F,West Bengal,Asansol,East,2024-04-06,Sales,Sales Specialist,Master,56165,Excellent,No,ICICI Bank,1982-08-22,
00-57028451,Warhi,Prasad,Male,639379591087,QXELF8066M,Tamil Nadu,Coimbatore,South,2024-08-11,Marketing,Content Creator,High School,82713,Satisfactory,Yes,Infosys,1982-03-15,
00-86259009,Bhavini,Khatri,Male,168284566211,NAUNF0178X,Karnataka,Mangaluru,South,2015-12-09,Finance,Accounts Payable Specialist,Bachelor,133073,Good,No,Infosys,1993-05-04,
00-64227000,Yadavi,Natt,Male,424710696375,KRJHF8435B,Karnataka,Bengaluru,South,2022-02-20,Operations,Operations Analyst,Bachelor,71991,Good,No,Infosys,1967-01-31,
00-24894995,Irya,Gupta,Male,337960934929,IQCYZ4644F,Delhi,Rohini,North,2021-06-12,Sales,Sales Representative,Bachelor,63123,Good,No,Infosys,2000-10-02,
00-64812303,Tripti,Kulkarni,Male,662052242700,CDREK0224U,Tamil Nadu,Chennai,South,2022-11-16,Customer Service,Support Executive,High School,91918,Good,No,L&T,1990-09-05,
00-74218049,Ayaan,Khatri,Male,753727012845,LCLAV9612F,Tamil Nadu,Coimbatore,South,2023-06-23,Sales,Sales Representative,Bachelor,87316,Satisfactory,Yes,TCS,1981-10-14,
00-34294334,Udyati,Saini,Male,814765731158,JLCOH1782G,Maharashtra,Pune,West,2023-07-22,Customer Service,Support Specialist,Bachelor,72740,Excellent,No,Wipro,1994-12-10,
00-57901165,Baghyawati,Bakshi,Male,798883206988,LNKLZ0298H,Telangana,Hyderabad,South,2020-04-06,Customer Service,Support Executive,Bachelor,91191,Excellent,No,HDFC Bank,1988-10-31,
00-85107024,Mason,Bajaj,Male,230411941505,CWIRG8277L,Maharashtra,Mumbai,West,2017-12-15,Operations,Logistics Coordinator,Bachelor,109212,Good,Yes,Reliance,1997-12-25,
00-97849876,Varsha,Sama,Male,808553192796,BRWAK0858U,Maharashtra,Mumbai,West,2019-06-20,Operations,Inventory Specialist,Bachelor,90191,Needs Improvement,Yes,TCS,1981-09-03,
00-51231586,Faris,Morar,Female,388685763561,YHHTU7352L,Tamil Nadu,Coimbatore,South,2015-08-06,Sales,Sales Specialist,PhD,110261,Good,No,BYJU'S,1960-09-03,
00-93427118,Indali,Iyengar,Female,676180990128,XKFMK3298D,Maharashtra,Mumbai,West,2024-04-18,Customer Service,Support Specialist,High School,92119,Good,No,L&T,1978-07-16,
00-70815602,Faqid,Nadig,Female,873246816440,HTZPO4376F,Delhi,Dwarka,North,2023-10-02,Operations,Logistics Coordinator,Bachelor,104428,Satisfactory,Yes,HDFC Bank,1998-09-25,
00-54889084,Sarthak,Johal,Male,861314734949,MFFAD9541T,Karnataka,Mangaluru,South,2023-01-22,IT,Software Engineer,Bachelor,130781,Good,No,Zomato,1982-04-21,
00-99959652,Dalbir,Bali,Female,565633236421,LYLDZ3654X,Tamil Nadu,Coimbatore,South,2020-08-22,Customer Service,Help Desk Technician,High School,82472,Satisfactory,No,Wipro,1979-06-18,
00-46269380,Chakradhar,Mall,Male,784687129708,INZWF9217K,Delhi,Rohini,North,2017-09-26,Customer Service,Support Specialist,Bachelor,80896,Good,Yes,TCS,1969-01-05,
00-74917324,Nilima,Pradhan,Female,783487097223,DBYYO4190C,Maharashtra,Pune,West,2017-05-26,Sales,Business Development Executive,Bachelor,63185,Excellent,No,ICICI Bank,2002-09-17,
00-43495472,Yashawini,Doctor,Female,982074767709,AGYRQ1810D,Maharashtra,Pune,West,2018-03-30,Finance,Accounts Executive,Bachelor,111258,Good,No,Ola Cabs,1983-12-20,
00-29702228,Bina,Lall,Male,414089440076,FSLES4636N,Gujarat,Ahmedabad,West,2020-05-05,Sales,Sales Representative,Bachelor,66662,Good,No,TCS,1967-08-13,
00-82274308,Gauri,Sami,Female,509894325184,LADNR2493U,Tamil Nadu,Coimbatore,South,2022-05-14,Operations,Inventory Specialist,High School,101021,Excellent,No,Flipkart,1983-11-17,
00-68871696,Hema,Gole,Male,332771404811,SPIPF8431A,Tamil Nadu,Chennai,South,2023-11-29,Marketing,Content Creator,Bachelor,108601,Good,Yes,Reliance,1965-09-07,
00-59531602,Kalpit,Sabharwal,Female,953106833750,BQWDE2301A,Maharashtra,Mumbai,West,2019-06-06,Operations,Operations Analyst,Bachelor,72899,Excellent,Yes,Zomato,1976-10-08,
00-89677004,Azad,Arya,Male,390422544659,FEBIY2830G,Tamil Nadu,Chennai,South,2018-11-10,Operations,Operations Analyst,Bachelor,115187,Good,No,Tech Mahindra,1996-06-29,
00-87000870,Balhaar,Lad,Male,798048426399,ORLSU6880M,Delhi,Dwarka,North,2019-06-19,Sales,Business Development Executive,Bachelor,102707,Satisfactory,No,Reliance,1989-01-24,
00-92266690,Farhan,Boase,Female,128220274180,MLCBP3100G,Delhi,New Delhi,North,2017-01-22,Operations,Inventory Specialist,High School,122965,Satisfactory,No,Tech Mahindra,1999-05-26,
00-42268569,Yatan,Morar,Female,303001404041,MUTIP0006X,Telangana,Nizamabad,South,2023-08-01,Operations,Operations Analyst,Master,128704,Good,No,Infosys,1971-02-04,
00-62036596,Janaki,Sama,Male,532718030208,EDOLJ6200A,Maharashtra,Nagpur,West,2023-01-29,Finance,Accounts Executive,Bachelor,99744,Good,No,L&T,1966-05-24,
00-80447918,Yachana,Rastogi,Male,439540949395,RRDXN4259Z,Karnataka,Mysuru,South,2022-10-31,Operations,Operations Analyst,Master,118515,Good,No,Flipkart,2003-03-23,
00-59302045,Faris,Chadha,Male,339343470200,SXWWX7953G,West Bengal,Kolkata,East,2022-07-19,Operations,Inventory Specialist,Bachelor,130957,Good,No,Reliance,1993-06-17,
00-40222414,Eesha,Thakkar,Female,862088819936,PJHUN3486R,Uttar Pradesh,Kanpur,North,2022-03-20,Sales,Sales Specialist,PhD,106700,Satisfactory,No,BYJU'S,1992-10-21,
00-88252348,Sara,Malhotra,Male,581681621937,GQMCA7984B,Maharashtra,Pune,West,2022-05-27,IT,System Administrator,Bachelor,81078,Excellent,No,Reliance,1989-02-09,
00-71736013,Faraj,Muni,Male,729541840613,PELIL7281O,Tamil Nadu,Coimbatore,South,2019-09-23,Operations,Inventory Specialist,Bachelor,131495,Satisfactory,No,Ola Cabs,2004-06-16,
00-22459213,Upma,Sen,Female,204240693335,QQFAD2316J,Maharashtra,Pune,West,2019-06-04,Customer Service,Support Specialist,High School,74485,Satisfactory,Yes,Infosys,1966-11-21,
00-18365691,Girik,Uppal,Female,255386962286,LRIFR4608V,Maharashtra,Pune,West,2019-08-22,Operations,Operations Analyst,Master,97809,Good,No,Reliance,1968-03-25,
00-94862576,Nilima,Vaidya,Male,907143919524,NYELN4349F,Karnataka,Mysuru,South,2020-06-26,Operations,Inventory Specialist,Bachelor,146595,Good,Yes,BYJU'S,1973-02-17,
00-69657617,Aadi,Mand,Male,674971999370,DVPMV3025P,Maharashtra,Mumbai,West,2022-09-20,IT,IT Support Specialist,High School,103657,Needs Improvement,No,Zomato,1982-07-28,
00-95037459,Nisha,Ratta,Male,972129505540,RWVMU4021D,Telangana,Hyderabad,South,2023-09-02,Sales,Sales Specialist,Master,81708,Satisfactory,Yes,Infosys,1973-03-19,
00-37194010,Leela,Din,Male,441307980879,BJXZH4701J,Delhi,New Delhi,North,2022-09-15,IT,Software Engineer,Master,61313,Good,Yes,Flipkart,1981-02-02,
00-59209171,Amol,Pradhan,Female,855373614041,IHQOX4581F,Maharashtra,Mumbai,West,2020-09-16,Operations,Operations Analyst,Master,91802,Satisfactory,No,Ola Cabs,1991-10-26,
00-22172795,Jyoti,Raval,Male,462326708857,ANNIS4421H,Maharashtra,Pune,West,2019-05-05,Customer Service,Support Specialist,Bachelor,110129,Needs Improvement,No,ICICI Bank,1971-04-28,
00-38041345,Kavya,Badal,Female,420738008945,LWPDD5194X,West Bengal,Howrah,East,2024-07-11,Customer Service,Help Desk Technician,High School,80601,Satisfactory,No,TCS,1976-02-29,
00-23857248,Ekansh,Majumdar,Male,659193592047,JQMBK6233J,Maharashtra,Nagpur,West,2018-09-19,Operations,Inventory Specialist,Bachelor,81935,Good,Yes,HDFC Bank,1996-10-19,
00-61367216,Viraj,Kata,Male,901253188947,YSCBC8238K,Delhi,Rohini,North,2024-01-02,Marketing,Content Creator,Bachelor,138722,Good,No,Paytm,1975-10-21,
00-27667665,Pranit,Grewal,Male,639640568559,VMWPC8022X,Karnataka,Bengaluru,South,2024-06-30,IT,IT Support Specialist,Bachelor,130589,Good,Yes,ICICI Bank,1998-10-03,
00-12700056,Bhavika,Badal,Female,737860184998,WKAHD3975R,Delhi,Dwarka,North,2022-04-25,Operations,Inventory Specialist,High School,117275,Excellent,Yes,Infosys,1997-10-29,
00-15668302,Vasana,Khurana,Male,463560355052,JQERO4215O,Karnataka,Mangaluru,South,2022-08-15,Sales,Sales Representative,Bachelor,122957,Good,Yes,BYJU'S,1998-09-28,
00-53630529,Pahal,Ghosh,Female,708048156892,BKQHD9083K,Maharashtra,Nagpur,West,2024-11-29,Operations,Inventory Specialist,Bachelor,78588,Excellent,Yes,ICICI Bank,1979-02-02,
00-68851152,Ekalinga,Kulkarni,Female,603944729622,FOSEI3536S,Maharashtra,Nagpur,West,2016-01-21,Operations,Logistics Coordinator,Bachelor,91592,Satisfactory,No,Flipkart,1980-07-15,
00-75511014,Ekalinga,Kalita,Male,256369001539,LTHLX9686A,Maharashtra,Nagpur,West,2024-11-15,Marketing,Digital Marketing Associate,Bachelor,130216,Needs Improvement,No,HDFC Bank,1981-07-30,
00-98438309,Lipika,Puri,Female,647999282935,EWGJJ1292O,Tamil Nadu,Chennai,South,2018-01-12,IT,IT Support Specialist,Bachelor,99339,Good,No,ICICI Bank,1977-11-16,
00-57355538,Vedhika,Mohanty,Female,254393398697,KCGQQ7731L,Telangana,Warangal,South,2020-06-13,Marketing,Content Creator,Bachelor,127834,Satisfactory,Yes,Zomato,1971-10-22,
00-44685930,Yagnesh,Kala,Male,790681663829,YMOFJ7511M,Karnataka,Bengaluru,South,2024-07-20,Operations,Inventory Specialist,Bachelor,131400,Good,No,HDFC Bank,1995-08-30,
00-28947646,Gautam,Kulkarni,Female,544249998813,VJMFE2195Z,Maharashtra,Nagpur,West,2017-06-15,Customer Service,Support Specialist,Bachelor,89006,Excellent,No,Paytm,1970-05-19,
00-69335985,Xiti,Nori,Male,523589466830,UQQNX1475I,Tamil Nadu,Madurai,South,2022-03-03,Customer Service,Help Desk Technician,Bachelor,122944,Good,No,Paytm,1991-05-11,
00-25866221,Tamanna,Mistry,Male,242636474900,OMTTB0069G,Delhi,Dwarka,North,2019-11-11,Sales,Sales Specialist,Master,117785,Excellent,No,HDFC Bank,1968-01-12,
00-55398684,Kabir,Agate,Male,696480643980,LTIOV6838G,Uttar Pradesh,Noida,North,2024-03-09,Marketing,Content Creator,Bachelor,102823,Good,No,Infosys,2002-12-31,
00-66610383,Adweta,Manda,Male,414666198392,HDJZD4224A,Delhi,New Delhi,North,2021-02-07,Operations,Logistics Coordinator,Bachelor,81971,Satisfactory,No,ICICI Bank,1993-11-14,
00-79127238,Ojas,Kara,Male,964646876553,RKVNO8676R,Tamil Nadu,Coimbatore,South,2019-10-13,Sales,Sales Representative,Bachelor,87202,Good,No,Flipkart,1972-10-05,
00-45312560,Vasana,Kara,Male,308221707186,DQUEQ6355W,Delhi,New Delhi,North,2016-11-01,Customer Service,Support Specialist,High School,95377,Satisfactory,No,Reliance,1980-05-24,
00-95270239,Fitan,Yogi,Male,303373325593,RTATS3109Z,Uttar Pradesh,Lucknow,North,2024-11-30,Sales,Sales Representative,Bachelor,75827,Needs Improvement,Yes,Infosys,2000-04-17,
00-20094511,Niharika,Sachdev,Female,674846623432,GLWHV5396V,West Bengal,Asansol,East,2021-04-23,Operations,Inventory Specialist,Bachelor,54295,Satisfactory,Yes,BYJU'S,2003-01-03,
